x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
77->82,77->80->97->96->82,77->80->96->82,77->78->79->80->97->96->82,77->78->79->80->96->82,77->69->68->81->80->97->96->82,77->69->68->81->80->96->82,77->69->68->81->80->98->100->94->96->82,77->69->68->81->80->99->100->94->96->82,77->69->68->81->80->99->100->94->95->96->82,77->75->69->68->81->80->97->96->82,77->75->69->68->81->80->96->82,77->76->118->75->69->68->81->80->97->96->82,77->76->118->75->69->68->81->80->96->82,77->76->118->75->70->69->68->81->80->97->96->82,77->76->118->75->70->69->68->81->80->96->82,77->76->118->75->74->70->69->68->81->80->97->96->82,77->76->118->75->74->70->69->68->81->80->96->82,77->76->118->75->74->70->69->68->81->80->98->100->94->96->82,77->76->118->75->74->70->69->68->81->80->99->100->94->96->82,77->76->118->75->74->70->69->68->81->80->99->100->94->95->96->82,77->76->118->75->74->70->69->49->66->65->68->81->80->97->96->82,77->76->118->75->74->70->69->49->66->65->68->81->80->96->82,77->76->118->75->74->70->69->47->49->66->65->68->81->80->97->96->82,77->76->118->75->74->70->69->47->49->66->65->68->81->80->96->82,77->76->118->75->74->70->69->47->49->66->65->68->81->80->98->100->94->96->82,77->76->118->75->74->70->69->47->49->66->65->68->81->80->99->100->94->96->82,77->76->118->75->74->70->69->47->49->66->65->68->81->80->99->100->94->95->96->82,77->76->118->75->74->70->69->47->46->48->49->66->65->68->81->80->97->96->82,77->76->118->75->74->70->69->47->46->48->49->66->65->68->81->80->96->82
78->79,78->77->80->79,78->77->69->68->81->80->79,78->77->82->96->97->80->79,78->77->82->96->80->79,78->77->82->96->94->100->98->80->79,78->77->82->96->94->100->99->80->79,78->77->75->69->68->81->80->79,78->77->76->118->75->69->68->81->80->79,78->77->76->118->75->70->69->68->81->80->79,78->77->76->118->75->74->70->69->68->81->80->79,78->77->76->118->75->74->70->69->49->66->65->68->81->80->79,78->77->76->118->75->74->70->69->47->49->66->65->68->81->80->79,78->77->76->118->75->74->70->69->47->46->48->49->66->65->68->81->80->79,78->77->76->118->75->74->70->24->23->25->26->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->25->26->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->32->113->17->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->32->31->17->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->15->17->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->15->12->17->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->37->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->36->35->37->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->36->35->37->33->15->17->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->36->35->37->33->15->12->17->30->38->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->66->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->46->47->49->66->65->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->69->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->47->69->68->81->80->79,78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->54->59->63->64->65->68->81->80->79
79->80,79->78->77->80,79->78->77->69->68->81->80,79->78->77->82->96->97->80,79->78->77->82->96->80,79->78->77->82->96->94->100->98->80,79->78->77->82->96->94->100->99->80,79->78->77->75->69->68->81->80,79->78->77->76->118->75->69->68->81->80,79->78->77->76->118->75->70->69->68->81->80,79->78->77->76->118->75->74->70->69->68->81->80,79->78->77->76->118->75->74->70->69->49->66->65->68->81->80,79->78->77->76->118->75->74->70->69->47->49->66->65->68->81->80,79->78->77->76->118->75->74->70->69->47->46->48->49->66->65->68->81->80,79->78->77->76->118->75->74->70->24->23->25->26->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->25->26->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->32->113->17->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->32->31->17->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->15->17->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->15->12->17->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->37->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->36->35->37->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->36->35->37->33->15->17->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->36->35->37->33->15->12->17->30->38->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->66->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->46->47->49->66->65->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->69->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->47->69->68->81->80,79->78->77->76->118->75->74->70->71->72->24->23->22->21->20->19->34->43->44->45->49->54->59->63->64->65->68->81->80
80->97->96,80->96,80->77->82->96,80->79->78->77->82->96,80->81->68->69->77->82->96,80->98->100->94->96,80->99->100->94->96,80->99->100->94->95->96,80->99->100->101->102->92->93->94->96,80->99->100->92->93->94->96,80->99->100->92->93->94->95->96,80->99->100->92->94->96,80->99->100->92->94->95->96,80->99->100->92->89->85->83->82->96,80->99->100->92->89->85->84->83->82->96,80->99->100->92->89->88->85->83->82->96,80->99->100->92->91->89->85->83->82->96,80->99->100->92->91->89->85->84->83->82->96,80->99->100->92->91->89->88->85->83->82->96,80->99->100->92->91->89->88->85->84->83->82->96,80->99->100->92->91->90->89->85->83->82->96,80->99->100->92->91->90->89->85->84->83->82->96,80->99->100->92->91->90->89->88->85->83->82->96,80->99->100->92->91->90->89->88->85->84->83->82->96,None,None,None,None,None,None
80->97,80->96->97,80->77->82->96->97,80->79->78->77->82->96->97,80->81->68->69->77->82->96->97,80->98->100->94->96->97,80->99->100->94->96->97,80->99->100->94->95->96->97,80->99->100->101->102->92->93->94->96->97,80->99->100->92->93->94->96->97,80->99->100->92->93->94->95->96->97,80->99->100->92->94->96->97,80->99->100->92->94->95->96->97,80->99->100->92->89->85->83->82->96->97,80->99->100->92->89->85->84->83->82->96->97,80->99->100->92->89->88->85->83->82->96->97,80->99->100->92->91->89->85->83->82->96->97,80->99->100->92->91->89->85->84->83->82->96->97,80->99->100->92->91->89->88->85->83->82->96->97,80->99->100->92->91->89->88->85->84->83->82->96->97,80->99->100->92->91->90->89->85->83->82->96->97,80->99->100->92->91->90->89->85->84->83->82->96->97,80->99->100->92->91->90->89->88->85->83->82->96->97,80->99->100->92->91->90->89->88->85->84->83->82->96->97,None,None,None,None,None,None
80->98,80->99->100->98,80->97->96->94->100->98,80->96->94->100->98,80->96->95->94->100->98,80->77->82->96->94->100->98,80->79->78->77->82->96->94->100->98,80->79->78->77->82->96->95->94->100->98,80->81->68->69->77->82->96->94->100->98,80->81->68->69->77->82->96->95->94->100->98,80->81->68->69->75->77->82->96->94->100->98,80->81->68->69->75->77->82->96->95->94->100->98,80->81->68->69->75->118->76->77->82->96->94->100->98,80->81->68->69->75->118->76->77->82->96->95->94->100->98,80->81->68->65->66->49->69->77->82->96->94->100->98,80->81->68->65->66->49->69->77->82->96->95->94->100->98,80->81->68->65->66->49->47->69->77->82->96->94->100->98,80->81->68->65->66->49->47->69->77->82->96->95->94->100->98,80->81->68->65->64->61->62->66->49->69->77->82->96->94->100->98,80->81->68->65->64->61->62->67->66->49->69->77->82->96->94->100->98,80->81->68->65->64->61->62->67->66->49->69->77->82->96->95->94->100->98,80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->94->100->98,80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->95->94->100->98,80->81->68->65->64->61->60->62->66->49->69->77->82->96->94->100->98,80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->94->100->98,80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->95->94->100->98,80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->94->100->98,80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->95->94->100->98,80->81->68->65->64->63->59->54->49->69->77->82->96->94->100->98,80->81->68->65->64->63->59->55->56->54->49->69->77->82->96->94->100->98
80->99,80->98->100->99,80->97->96->94->100->99,80->96->94->100->99,80->96->95->94->100->99,80->77->82->96->94->100->99,80->79->78->77->82->96->94->100->99,80->79->78->77->82->96->95->94->100->99,80->81->68->69->77->82->96->94->100->99,80->81->68->69->77->82->96->95->94->100->99,80->81->68->69->75->77->82->96->94->100->99,80->81->68->69->75->77->82->96->95->94->100->99,80->81->68->69->75->118->76->77->82->96->94->100->99,80->81->68->69->75->118->76->77->82->96->95->94->100->99,80->81->68->65->66->49->69->77->82->96->94->100->99,80->81->68->65->66->49->69->77->82->96->95->94->100->99,80->81->68->65->66->49->47->69->77->82->96->94->100->99,80->81->68->65->66->49->47->69->77->82->96->95->94->100->99,80->81->68->65->64->61->62->66->49->69->77->82->96->94->100->99,80->81->68->65->64->61->62->67->66->49->69->77->82->96->94->100->99,80->81->68->65->64->61->62->67->66->49->69->77->82->96->95->94->100->99,80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->94->100->99,80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->95->94->100->99,80->81->68->65->64->61->60->62->66->49->69->77->82->96->94->100->99,80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->94->100->99,80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->95->94->100->99,80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->94->100->99,80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->95->94->100->99,80->81->68->65->64->63->59->54->49->69->77->82->96->94->100->99,80->81->68->65->64->63->59->55->56->54->49->69->77->82->96->94->100->99
81->80,81->68->69->77->80,81->68->69->77->78->79->80,81->68->69->77->82->96->97->80,81->68->69->77->82->96->80,81->68->69->75->77->80,81->68->69->75->77->78->79->80,81->68->69->75->118->76->77->80,81->68->69->75->118->76->77->78->79->80,81->68->65->66->49->69->77->80,81->68->65->66->49->69->77->78->79->80,81->68->65->66->49->47->69->77->80,81->68->65->66->49->47->69->77->78->79->80,81->68->65->66->49->47->69->77->82->96->97->80,81->68->65->66->49->47->69->77->82->96->80,81->68->65->64->61->62->66->49->69->77->80,81->68->65->64->61->62->67->66->49->69->77->80,81->68->65->64->61->62->67->66->49->69->77->78->79->80,81->68->65->64->61->62->67->66->49->47->69->77->80,81->68->65->64->61->62->67->66->49->47->69->77->78->79->80,81->68->65->64->61->60->62->66->49->69->77->80,81->68->65->64->61->60->62->67->66->49->69->77->80,81->68->65->64->61->60->62->67->66->49->69->77->78->79->80,81->68->65->64->61->60->62->67->66->49->47->69->77->80,81->68->65->64->61->60->62->67->66->49->47->69->77->78->79->80,81->68->65->64->63->59->54->49->69->77->80,81->68->65->64->63->59->54->49->69->77->78->79->80,81->68->65->64->63->59->55->56->54->49->69->77->80,81->68->65->64->63->59->55->56->58->51->49->69->77->80,81->68->65->64->63->59->55->56->57->50->49->69->77->80
82->83,82->96->94->93->92->89->85->83,82->96->95->94->93->92->89->85->83,82->96->95->94->93->92->89->85->84->83,82->96->95->94->92->89->85->83,82->96->95->94->92->89->85->84->83,82->96->95->94->92->89->88->85->83,82->96->95->94->92->91->89->85->83,82->96->95->94->92->91->89->85->84->83,82->96->95->94->92->91->89->88->85->83,82->96->95->94->100->101->102->92->89->85->83,82->96->95->94->100->92->89->85->83,82->96->95->94->100->92->89->85->84->83,82->77->80->97->96->94->93->92->89->85->83,82->77->80->96->94->93->92->89->85->83,82->77->78->79->80->97->96->94->93->92->89->85->83,82->77->78->79->80->96->94->93->92->89->85->83,82->77->78->79->80->96->95->94->93->92->89->85->83,82->77->78->79->80->96->94->92->89->85->83,82->77->78->79->80->98->100->94->93->92->89->85->83,82->77->78->79->80->99->100->94->93->92->89->85->83,82->77->78->79->80->99->100->94->93->92->89->85->84->83,82->77->69->68->81->80->97->96->94->93->92->89->85->83,82->77->69->68->81->80->96->94->93->92->89->85->83,82->77->69->68->81->80->96->95->94->93->92->89->85->83,82->77->69->68->81->80->96->94->92->89->85->83,82->77->69->68->81->80->98->100->94->93->92->89->85->83,82->77->69->68->81->80->99->100->94->93->92->89->85->83,82->77->69->68->81->80->99->100->94->93->92->89->85->84->83,82->77->69->68->81->80->99->100->94->92->89->85->83
82->96,82->77->80->97->96,82->77->80->96,82->77->78->79->80->97->96,82->77->78->79->80->96,82->77->69->68->81->80->97->96,82->77->69->68->81->80->96,82->83->85->89->92->93->94->96,82->83->85->89->92->93->94->95->96,82->83->84->85->89->92->93->94->96,82->83->85->89->92->94->96,82->83->85->89->92->94->95->96,82->83->85->88->89->92->93->94->96,82->83->85->88->89->92->93->94->95->96,82->83->85->88->89->92->94->96,82->83->85->88->89->92->94->95->96,82->83->85->88->89->91->92->93->94->96,82->83->85->88->89->91->92->93->94->95->96,82->83->85->88->89->91->92->94->96,82->83->85->88->89->91->92->94->95->96,82->83->85->88->89->90->91->92->93->94->96,82->83->85->88->89->90->91->92->93->94->95->96,82->83->85->88->89->90->91->92->94->96,82->83->85->88->89->90->91->92->94->95->96,82->83->85->88->89->90->91->92->102->101->100->94->96,82->83->85->88->89->90->91->92->100->94->96,82->83->85->88->89->90->91->92->100->94->95->96,82->83->85->88->89->90->91->92->100->98->80->97->96,82->83->85->88->89->90->91->92->100->98->80->96,82->83->85->88->89->90->91->92->100->99->80->97->96
83->84,83->85->84,83->82->96->94->93->92->89->85->84,83->82->96->95->94->93->92->89->85->84,83->82->96->95->94->92->89->85->84,83->82->96->95->94->92->89->88->85->84,83->82->96->95->94->92->91->89->85->84,83->82->96->95->94->92->91->89->88->85->84,83->82->96->95->94->100->101->102->92->89->85->84,83->82->96->95->94->100->92->89->85->84,83->82->77->80->97->96->94->93->92->89->85->84,83->82->96->94->92->89->85->84,83->82->96->94->92->89->88->85->84,83->82->96->94->92->91->89->85->84,83->82->96->94->92->91->89->88->85->84,83->82->96->94->100->101->102->92->89->85->84,83->82->96->94->100->92->89->85->84,83->82->96->94->100->92->89->88->85->84,83->82->96->94->100->92->91->89->85->84,83->82->96->94->100->92->91->89->88->85->84,83->82->96->97->80->98->100->94->93->92->89->85->84,83->82->96->80->98->100->94->93->92->89->85->84,83->82->96->80->99->100->94->93->92->89->85->84,83->82->96->80->99->100->94->92->89->85->84,83->82->96->80->99->100->94->92->89->88->85->84,83->82->96->80->99->100->101->102->92->89->85->84,83->82->96->80->98->100->92->89->85->84,83->82->96->80->98->100->101->102->92->89->85->84,83->82->96->80->98->100->101->102->92->89->88->85->84,83->82->96->80->98->100->101->102->92->91->89->85->84
83->85,83->84->85,83->82->96->94->93->92->89->85,83->82->96->95->94->93->92->89->85,83->82->96->95->94->92->89->85,83->82->96->95->94->92->89->88->85,83->82->96->95->94->92->91->89->85,83->82->96->95->94->92->91->89->88->85,83->82->96->95->94->100->101->102->92->89->85,83->82->96->95->94->100->92->89->85,83->82->77->80->97->96->94->93->92->89->85,83->82->96->94->92->89->85,83->82->96->94->92->89->88->85,83->82->96->94->92->91->89->85,83->82->96->94->92->91->89->88->85,83->82->96->94->100->101->102->92->89->85,83->82->96->94->100->92->89->85,83->82->96->94->100->92->89->88->85,83->82->96->94->100->92->91->89->85,83->82->96->94->100->92->91->89->88->85,83->82->96->97->80->98->100->94->93->92->89->85,83->82->96->80->98->100->94->93->92->89->85,83->82->96->80->99->100->94->93->92->89->85,83->82->96->80->99->100->94->92->89->85,83->82->96->80->99->100->94->92->89->88->85,83->82->96->80->99->100->101->102->92->89->85,83->82->96->80->98->100->92->89->85,83->82->96->80->98->100->101->102->92->89->85,83->82->96->80->98->100->101->102->92->89->88->85,83->82->96->80->98->100->101->102->92->91->89->85
84->85,84->83->85,84->83->82->96->94->93->92->89->85,84->83->82->96->95->94->93->92->89->85,84->83->82->96->95->94->92->89->85,84->83->82->96->95->94->92->89->88->85,84->83->82->96->95->94->92->91->89->85,84->83->82->96->95->94->92->91->89->88->85,84->83->82->96->95->94->100->101->102->92->89->85,84->83->82->96->95->94->100->92->89->85,84->83->82->77->80->97->96->94->93->92->89->85,84->83->82->96->94->92->89->85,84->83->82->96->94->92->89->88->85,84->83->82->96->94->92->91->89->85,84->83->82->96->94->92->91->89->88->85,84->83->82->96->94->100->101->102->92->89->85,84->83->82->96->94->100->92->89->85,84->83->82->96->94->100->92->89->88->85,84->83->82->96->94->100->92->91->89->85,84->83->82->96->94->100->92->91->89->88->85,84->83->82->96->97->80->98->100->94->93->92->89->85,84->83->82->96->80->98->100->94->93->92->89->85,84->83->82->96->80->99->100->94->93->92->89->85,84->83->82->96->80->99->100->94->92->89->85,84->83->82->96->80->99->100->94->92->89->88->85,84->83->82->96->80->99->100->101->102->92->89->85,84->83->82->96->80->98->100->92->89->85,84->83->82->96->80->98->100->101->102->92->89->85,84->83->82->96->80->98->100->101->102->92->89->88->85,84->83->82->96->80->98->100->101->102->92->91->89->85
85->86,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
85->88,85->89->88,85->83->82->96->94->93->92->89->88,85->83->82->96->95->94->93->92->89->88,85->84->83->82->96->94->93->92->89->88,85->84->83->82->96->95->94->93->92->89->88,85->84->83->82->96->94->92->89->88,85->84->83->82->96->94->92->91->89->88,85->84->83->82->96->94->100->101->102->92->89->88,85->84->83->82->96->94->100->92->89->88,85->84->83->82->77->80->97->96->94->93->92->89->88,85->84->83->82->77->80->96->94->93->92->89->88,85->84->83->82->77->78->79->80->97->96->94->93->92->89->88,85->84->83->82->77->78->79->80->96->94->93->92->89->88,85->84->83->82->77->78->79->80->96->95->94->93->92->89->88,85->84->83->82->77->78->79->80->96->94->92->89->88,85->84->83->82->77->78->79->80->98->100->94->93->92->89->88,85->84->83->82->77->78->79->80->99->100->94->93->92->89->88,85->84->83->82->77->69->68->81->80->97->96->94->93->92->89->88,85->84->83->82->77->69->68->81->80->96->94->93->92->89->88,85->84->83->82->77->69->68->81->80->96->95->94->93->92->89->88,85->84->83->82->77->69->68->81->80->96->94->92->89->88,85->84->83->82->77->69->68->81->80->98->100->94->93->92->89->88,85->84->83->82->77->69->68->81->80->99->100->94->93->92->89->88,85->84->83->82->77->69->68->81->80->99->100->94->92->89->88,85->84->83->82->77->69->68->81->80->99->100->101->102->92->89->88,85->84->83->82->77->69->68->81->80->99->100->92->89->88,85->84->83->82->77->69->68->81->80->99->100->92->91->89->88,85->84->83->82->77->75->69->68->81->80->97->96->94->93->92->89->88,85->84->83->82->77->75->69->68->81->80->96->94->93->92->89->88
85->89,85->88->89,85->83->82->96->94->93->92->89,85->83->82->96->95->94->93->92->89,85->84->83->82->96->94->93->92->89,85->84->83->82->96->95->94->93->92->89,85->84->83->82->96->94->92->89,85->84->83->82->96->94->92->91->89,85->84->83->82->96->94->100->101->102->92->89,85->84->83->82->96->94->100->92->89,85->84->83->82->77->80->97->96->94->93->92->89,85->84->83->82->77->80->96->94->93->92->89,85->84->83->82->77->78->79->80->97->96->94->93->92->89,85->84->83->82->77->78->79->80->96->94->93->92->89,85->84->83->82->77->78->79->80->96->95->94->93->92->89,85->84->83->82->77->78->79->80->96->94->92->89,85->84->83->82->77->78->79->80->98->100->94->93->92->89,85->84->83->82->77->78->79->80->99->100->94->93->92->89,85->84->83->82->77->69->68->81->80->97->96->94->93->92->89,85->84->83->82->77->69->68->81->80->96->94->93->92->89,85->84->83->82->77->69->68->81->80->96->95->94->93->92->89,85->84->83->82->77->69->68->81->80->96->94->92->89,85->84->83->82->77->69->68->81->80->98->100->94->93->92->89,85->84->83->82->77->69->68->81->80->99->100->94->93->92->89,85->84->83->82->77->69->68->81->80->99->100->94->92->89,85->84->83->82->77->69->68->81->80->99->100->101->102->92->89,85->84->83->82->77->69->68->81->80->99->100->92->89,85->84->83->82->77->69->68->81->80->99->100->92->91->89,85->84->83->82->77->75->69->68->81->80->97->96->94->93->92->89,85->84->83->82->77->75->69->68->81->80->96->94->93->92->89
86->87,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
88->89,88->85->89,88->85->83->82->96->94->93->92->89,88->85->83->82->96->95->94->93->92->89,88->85->84->83->82->96->94->93->92->89,88->85->84->83->82->96->95->94->93->92->89,88->85->84->83->82->96->94->92->89,88->85->84->83->82->96->94->92->91->89,88->85->84->83->82->96->94->100->101->102->92->89,88->85->84->83->82->96->94->100->92->89,88->85->84->83->82->77->80->97->96->94->93->92->89,88->85->84->83->82->77->80->96->94->93->92->89,88->85->84->83->82->77->78->79->80->97->96->94->93->92->89,88->85->84->83->82->77->78->79->80->96->94->93->92->89,88->85->84->83->82->77->78->79->80->96->95->94->93->92->89,88->85->84->83->82->77->78->79->80->96->94->92->89,88->85->84->83->82->77->78->79->80->98->100->94->93->92->89,88->85->84->83->82->77->78->79->80->99->100->94->93->92->89,88->85->84->83->82->77->69->68->81->80->97->96->94->93->92->89,88->85->84->83->82->77->69->68->81->80->96->94->93->92->89,88->85->84->83->82->77->69->68->81->80->96->95->94->93->92->89,88->85->84->83->82->77->69->68->81->80->96->94->92->89,88->85->84->83->82->77->69->68->81->80->98->100->94->93->92->89,88->85->84->83->82->77->69->68->81->80->99->100->94->93->92->89,88->85->84->83->82->77->69->68->81->80->99->100->94->92->89,88->85->84->83->82->77->69->68->81->80->99->100->101->102->92->89,88->85->84->83->82->77->69->68->81->80->99->100->92->89,88->85->84->83->82->77->69->68->81->80->99->100->92->91->89,88->85->84->83->82->77->75->69->68->81->80->97->96->94->93->92->89,88->85->84->83->82->77->75->69->68->81->80->96->94->93->92->89
89->90,89->91->90,89->92->91->90,89->85->83->82->96->94->93->92->91->90,89->85->83->82->96->95->94->93->92->91->90,89->85->84->83->82->96->94->93->92->91->90,89->85->83->82->96->94->92->91->90,89->88->85->83->82->96->94->93->92->91->90,89->88->85->83->82->96->95->94->93->92->91->90,89->88->85->84->83->82->96->94->93->92->91->90,89->88->85->83->82->96->94->92->91->90,89->88->85->83->82->96->94->100->101->102->92->91->90,89->88->85->83->82->96->94->100->92->91->90,89->88->85->83->82->77->80->97->96->94->93->92->91->90,89->88->85->83->82->77->80->96->94->93->92->91->90,89->88->85->83->82->77->78->79->80->97->96->94->93->92->91->90,89->88->85->83->82->77->78->79->80->96->94->93->92->91->90,89->88->85->83->82->77->78->79->80->96->95->94->93->92->91->90,89->88->85->83->82->77->78->79->80->96->94->92->91->90,89->88->85->83->82->77->78->79->80->98->100->94->93->92->91->90,89->88->85->83->82->77->78->79->80->99->100->94->93->92->91->90,89->88->85->83->82->77->69->68->81->80->97->96->94->93->92->91->90,89->88->85->83->82->77->69->68->81->80->96->94->93->92->91->90,89->88->85->83->82->77->69->68->81->80->96->95->94->93->92->91->90,89->88->85->83->82->77->69->68->81->80->96->94->92->91->90,89->88->85->83->82->77->69->68->81->80->98->100->94->93->92->91->90,89->88->85->83->82->77->69->68->81->80->99->100->94->93->92->91->90,89->88->85->83->82->77->69->68->81->80->99->100->94->92->91->90,89->88->85->83->82->77->69->68->81->80->99->100->101->102->92->91->90,89->88->85->83->82->77->69->68->81->80->99->100->92->91->90
89->91,89->92->91,89->90->91,89->85->83->82->96->94->93->92->91,89->85->83->82->96->95->94->93->92->91,89->85->84->83->82->96->94->93->92->91,89->85->83->82->96->94->92->91,89->88->85->83->82->96->94->93->92->91,89->88->85->83->82->96->95->94->93->92->91,89->88->85->84->83->82->96->94->93->92->91,89->88->85->83->82->96->94->92->91,89->88->85->83->82->96->94->100->101->102->92->91,89->88->85->83->82->96->94->100->92->91,89->88->85->83->82->77->80->97->96->94->93->92->91,89->88->85->83->82->77->80->96->94->93->92->91,89->88->85->83->82->77->78->79->80->97->96->94->93->92->91,89->88->85->83->82->77->78->79->80->96->94->93->92->91,89->88->85->83->82->77->78->79->80->96->95->94->93->92->91,89->88->85->83->82->77->78->79->80->96->94->92->91,89->88->85->83->82->77->78->79->80->98->100->94->93->92->91,89->88->85->83->82->77->78->79->80->99->100->94->93->92->91,89->88->85->83->82->77->69->68->81->80->97->96->94->93->92->91,89->88->85->83->82->77->69->68->81->80->96->94->93->92->91,89->88->85->83->82->77->69->68->81->80->96->95->94->93->92->91,89->88->85->83->82->77->69->68->81->80->96->94->92->91,89->88->85->83->82->77->69->68->81->80->98->100->94->93->92->91,89->88->85->83->82->77->69->68->81->80->99->100->94->93->92->91,89->88->85->83->82->77->69->68->81->80->99->100->94->92->91,89->88->85->83->82->77->69->68->81->80->99->100->101->102->92->91,89->88->85->83->82->77->69->68->81->80->99->100->92->91
89->92,89->91->92,89->90->91->92,89->85->83->82->96->94->93->92,89->85->83->82->96->95->94->93->92,89->85->84->83->82->96->94->93->92,89->85->83->82->96->94->92,89->88->85->83->82->96->94->93->92,89->88->85->83->82->96->95->94->93->92,89->88->85->84->83->82->96->94->93->92,89->88->85->83->82->96->94->92,89->88->85->83->82->96->94->100->101->102->92,89->88->85->83->82->96->94->100->92,89->88->85->83->82->77->80->97->96->94->93->92,89->88->85->83->82->77->80->96->94->93->92,89->88->85->83->82->77->78->79->80->97->96->94->93->92,89->88->85->83->82->77->78->79->80->96->94->93->92,89->88->85->83->82->77->78->79->80->96->95->94->93->92,89->88->85->83->82->77->78->79->80->96->94->92,89->88->85->83->82->77->78->79->80->98->100->94->93->92,89->88->85->83->82->77->78->79->80->99->100->94->93->92,89->88->85->83->82->77->69->68->81->80->97->96->94->93->92,89->88->85->83->82->77->69->68->81->80->96->94->93->92,89->88->85->83->82->77->69->68->81->80->96->95->94->93->92,89->88->85->83->82->77->69->68->81->80->96->94->92,89->88->85->83->82->77->69->68->81->80->98->100->94->93->92,89->88->85->83->82->77->69->68->81->80->99->100->94->93->92,89->88->85->83->82->77->69->68->81->80->99->100->94->92,89->88->85->83->82->77->69->68->81->80->99->100->101->102->92,89->88->85->83->82->77->69->68->81->80->99->100->92
90->89->91,90->91,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
